,ACCOUNT,SITE_ADDR_1_2019,SITE_ADDR_3_2019
20244,772030200003,3115 S BRAESWOOD BLVD,77025
20245,772030200004,3109 S BRAESWOOD BLVD,77025
20246,772030200006,3103 S BRAESWOOD BLVD,77025
20247,772030200007,3102 TILDEN ST,77025
20248,772030200008,3106 TILDEN ST,77025
20249,772030200009,3110 TILDEN ST,77025
20250,772030200010,3114 TILDEN ST,77025
20251,772030210001,7911 BUFFALO SPEEDWAY,77025
20252,772030210002,3131 S BRAESWOOD BLVD,77025
20253,772030210004,3127 S BRAESWOOD BLVD,77025
20254,772030210005,3123 TILDEN ST,77025
20255,772030210006,3119 TILDEN ST,77025
20256,772030210007,3115 TILDEN ST,77025
20257,772030210008,3111 TILDEN ST,77025
20258,772030210009,3107 TILDEN ST,77025
20259,772030210010,3103 TILDEN ST,77025
20260,772030210011,3102 WINSLOW ST,77025
20261,772030210012,3106 WINSLOW ST,77025
20262,772030210013,3110 WINSLOW ST,77025
20263,772030210014,3114 WINSLOW ST,77025
20264,772030210015,3118 WINSLOW ST,77025
20265,772030210016,3122 WINSLOW ST,77025
20266,772030220001,3127 WINSLOW ST,77025
20267,772030220002,3123 WINSLOW ST,77025
20268,772030220003,3119 WINSLOW ST,77025
20269,772030220004,3115 WINSLOW ST,77025
20270,772030220005,3111 WINSLOW ST,77025
20271,772030220006,3107 WINSLOW ST,77025
20272,772030220007,3103 WINSLOW ST,77025
20273,772030220008,3102 CONWAY ST,77025
20274,772030220009,3106 CONWAY ST,77025
20275,772030220010,3110 CONWAY ST,77025
20276,772030220011,3114 CONWAY ST,77025
20277,772030220012,3118 CONWAY ST,77025
20278,772030220013,3122 CONWAY ST,77025
20279,772030230001,3131 CONWAY ST,77025
20280,772030230002,3127 CONWAY ST,77025
20281,772030230003,3123 CONWAY ST,77025
20282,772030230004,3119 CONWAY ST,77025
20283,772030230005,3115 CONWAY ST,77025
20284,772030230006,3111 CONWAY ST,77025
20285,772030230007,3107 CONWAY ST,77025
20286,772030230008,3103 CONWAY ST,77025
20287,772030230009,3102 STANTON ST,77025
20288,772030230010,3106 STANTON ST,77025
20289,772030230011,3110 STANTON ST,77025
20290,772030230012,3114 STANTON ST,77025
20291,772030230013,3118 STANTON ST,77025
20292,772030230014,3122 STANTON ST,77025
20293,772030230015,3126 STANTON ST,77025
20294,772030230016,3130 STANTON ST,77025
20295,772030240001,3203 S BRAESWOOD BLVD,77025
20296,772030240002,3207 S BRAESWOOD BLVD,77025
20297,772030240003,3211 S BRAESWOOD BLVD,77025
20298,772030240004,3215 S BRAESWOOD BLVD,77025
20299,772030240005,3219 S BRAESWOOD BLVD,77025
20300,772030240006,3223 S BRAESWOOD BLVD,77025
20301,772030240007,3227 S BRAESWOOD BLVD,77025
20302,772030240008,3231 S BRAESWOOD BLVD,77025
20303,772030240009,3235 S BRAESWOOD BLVD,77025
20304,772030240010,3303 S BRAESWOOD BLVD,77025
20305,772030240011,3307 S BRAESWOOD BLVD,77025
20306,772030240012,3311 S BRAESWOOD BLVD,77025
20307,772030240013,3315 S BRAESWOOD BLVD,77025
20308,772030240014,3319 S BRAESWOOD BLVD,77025
20309,772030240015,3323 S BRAESWOOD BLVD,77025
20310,772030240016,3327 S BRAESWOOD BLVD,77025
20311,772030240017,3331 S BRAESWOOD BLVD,77025
20312,772030240018,3343 S BRAESWOOD BLVD,77025
20313,772030240019,3210 FAIRHOPE ST,77025
20314,772030240020,3202 FAIRHOPE ST,77025
20315,772030240021,8310 BUFFALO SPEEDWAY,77025
20316,772030240022,8306 BUFFALO SPEEDWAY,77025
20317,772030240023,8302 BUFFALO SPEEDWAY,77025
20318,772030240024,8218 BUFFALO SPEEDWAY,77025
20319,772030240025,8214 BUFFALO SPEEDWAY,77025
20320,772030240026,8210 BUFFALO SPEEDWAY,77025
20321,772030240027,8206 BUFFALO SPEEDWAY,77025
20322,772030240028,8202 BUFFALO SPEEDWAY,77025
20323,772030240029,8114 BUFFALO SPEEDWAY,77025
20324,772030240030,8110 BUFFALO SPEEDWAY,77025
20325,772030240031,8106 BUFFALO SPEEDWAY,77025
20326,772030240032,8102 BUFFALO SPEEDWAY,77025
20327,772030240033,8018 BUFFALO SPEEDWAY,77025
20328,772030240034,8014 BUFFALO SPEEDWAY,77025
20329,772030240035,8010 BUFFALO SPEEDWAY,77025
20330,772030240036,8006 BUFFALO SPEEDWAY,77025
20331,772030250001,3135 STANTON ST,77025
20332,772030250002,3131 STANTON ST,77025
20333,772030250003,3127 STANTON ST,77025
20334,772030250004,3123 STANTON ST,77025
20335,772030250005,3119 STANTON ST,77025
20336,772030250006,3115 STANTON ST,77025
20337,772030250007,3111 STANTON ST,77025
20338,772030250008,3107 STANTON ST,77025
20339,772030250009,3103 STANTON ST,77025
20340,772030250010,3102 PRESCOTT ST,77025
20341,772030250011,3106 PRESCOTT ST,77025
20342,772030250012,3114 PRESCOTT ST,77025
20343,772030250014,3118 PRESCOTT ST,77025
20344,772030250016,3126 PRESCOTT ST,77025
20345,772030250017,3132 PRESCOTT ST,77025
20346,772030250018,3138 PRESCOTT ST,77025
20347,772030260001,3143 PRESCOTT ST,77025
20348,772030260002,3139 PRESCOTT ST,77025
20349,772030260004,3131 PRESCOTT ST,77025
20350,772030260005,3125 PRESCOTT ST,77025
20351,772030260006,3119 PRESCOTT ST,77025
20352,772030260007,3113 PRESCOTT ST,77025
20353,772030260009,3107 PRESCOTT ST,77025
20354,772030260010,3103 PRESCOTT ST,77025
20355,772030260012,3102 FAIRHOPE ST,77025
20356,772030260013,3106 FAIRHOPE ST,77025
20357,772030260014,3110 FAIRHOPE ST,77025
20358,772030260015,3114 FAIRHOPE ST,77025
20359,772030260016,3118 FAIRHOPE ST,77025
20360,772030260017,3122 FAIRHOPE ST,77025
20361,772030260018,3126 FAIRHOPE ST,77025
20362,772030260019,3130 FAIRHOPE ST,77025
20363,772030260020,3134 FAIRHOPE ST,77025
20364,772030260021,3138 FAIRHOPE ST,77025
20365,772030260022,3142 FAIRHOPE ST,77025
20366,772030260023,3146 FAIRHOPE ST,77025
20367,772030270001,3147 FAIRHOPE ST,77025
20368,772030270002,3143 FAIRHOPE ST,77025
20369,772030270003,3139 FAIRHOPE ST,77025
20370,772030270004,3135 FAIRHOPE ST,77025
20371,772030270005,3131 FAIRHOPE ST,77025
20372,772030270006,3127 FAIRHOPE ST,77025
20373,772030270007,3123 FAIRHOPE ST,77025
20374,772030270008,3119 FAIRHOPE ST,77025
20375,772030270009,3115 FAIRHOPE ST,77025
20376,772030270010,3111 FAIRHOPE ST,77025
20377,772030270011,3107 FAIRHOPE ST,77025
20378,772030270012,3103 FAIRHOPE ST,77025
20379,772030270013,3102 CASTLEWOOD ST,77025
20380,772030270014,3106 CASTLEWOOD ST,77025
20381,772030270015,3110 CASTLEWOOD ST,77025
20382,772030270016,3114 CASTLEWOOD ST,77025
20383,772030270017,3118 CASTLEWOOD ST,77025
20384,772030270018,3122 CASTLEWOOD ST,77025
20385,772030270019,3126 CASTLEWOOD ST,77025
20386,772030270020,3130 CASTLEWOOD ST,77025
20387,772030270021,3134 CASTLEWOOD ST,77025
20388,772030270022,3138 CASTLEWOOD ST,77025
20389,772030270023,3142 CASTLEWOOD ST,77025
20390,772030270024,3146 CASTLEWOOD ST,77025
20391,772030280001,3203 FAIRHOPE ST,77025
20392,772030280002,3207 FAIRHOPE ST,77025
20393,772030280003,3211 FAIRHOPE ST,77025
20394,772030280004,3215 FAIRHOPE ST,77025
20395,772030280005,3219 FAIRHOPE ST,77025
20396,772030280006,3433 S BRAESWOOD BLVD,77025
20397,772030280007,3232 CASTLEWOOD ST,77025
20398,772030280008,3226 CASTLEWOOD ST,77025
20399,772030280009,3220 CASTLEWOOD ST,77025
20400,772030280010,3214 CASTLEWOOD ST,77025
20401,772030280011,3210 CASTLEWOOD ST,77025
20402,772030280012,3206 CASTLEWOOD ST,77025
20403,772030280013,3202 CASTLEWOOD ST,77025
20404,772030290001,3203 CASTLEWOOD ST,77025
20405,772030290002,3207 CASTLEWOOD ST,77025
20406,772030290003,3211 CASTLEWOOD ST,77025
20407,772030290004,3215 CASTLEWOOD ST,77025
20408,772030290005,3219 CASTLEWOOD ST,77025
20409,772030290006,3223 CASTLEWOOD ST,77025
20410,772030290007,3227 CASTLEWOOD ST,77025
20411,772030290008,3231 CASTLEWOOD ST,77025
20412,772030290009,3235 CASTLEWOOD ST,77025
20413,772030290010,3501 S BRAESWOOD BLVD,77025
20414,772030300001,3147 CASTLEWOOD ST,77025
20415,772030300002,3143 CASTLEWOOD ST,77025
20416,772030300003,3139 CASTLEWOOD ST,77025
20417,772030300004,3135 CASTLEWOOD ST,77025
20418,772030300005,3131 CASTLEWOOD ST,77025
20419,772030300006,3127 CASTLEWOOD ST,77025
20420,772030300007,3123 CASTLEWOOD ST,77025
20421,772030300008,3119 CASTLEWOOD ST,77025
20422,772030300009,3115 CASTLEWOOD ST,77025
20423,772030300010,3111 CASTLEWOOD ST,77025
20424,772030300011,3107 CASTLEWOOD ST,77025
20425,772030300012,3103 CASTLEWOOD ST,77025
20426,772040290011,3503 S BRAESWOOD BLVD,77025
20427,772040290012,3507 S BRAESWOOD BLVD,77025
20428,772040290013,3511 S BRAESWOOD BLVD,77025
20429,772040290015,3518 BROADMEAD DR,77025
20430,772040290016,3514 BROADMEAD DR,77025
20431,772040290017,3510 BROADMEAD DR,77025
20432,772040290018,3506 BROADMEAD DR,77025
20433,772040290019,3502 BROADMEAD DR,77025
20434,772040290029,3515 S BRAESWOOD BLVD,77025
20435,772040310001,3503 BROADMEAD DR,77025
20436,772040310002,3507 BROADMEAD DR,77025
20437,772040310003,3511 BROADMEAD DR,77025
20438,772040310004,3515 BROADMEAD DR,77025
20439,772040310005,3519 BROADMEAD DR,77025
20440,772040310006,3518 DEAL ST,77025
20441,772040310007,3514 DEAL ST,77025
20442,772040310008,3510 DEAL ST,77025
20443,772040310009,3506 DEAL ST,77025
20444,772040310010,3502 DEAL ST,77025
20445,772040320001,3519 S BRAESWOOD BLVD,77025
20446,772040320002,8506 BEVLYN DR,77025
20447,772040320003,8510 BEVLYN DR,77025
20448,772040320004,8602 BEVLYN DR,77025
20449,772040320005,8606 BEVLYN DR,77025
20450,772040320006,8610 BEVLYN DR,77025
20451,772040320007,8614 BEVLYN DR,77025
20452,772040320009,8706 BEVLYN DR,77025
20453,772040320010,8710 BEVLYN DR,77025
20454,772040320011,8714 BEVLYN DR,77025
20455,772040320012,8802 BEVLYN DR,77025
20456,772040320013,8806 BEVLYN DR,77025
20457,772040320014,8810 BEVLYN DR,77025
20458,772040320015,8902 BEVLYN DR,77025
20459,772040320016,8906 BEVLYN DR,77025
20460,772040320017,8910 BEVLYN DR,77025
20461,772040330001,3503 DEAL ST,77025
20462,772040330002,3507 DEAL ST,77025
20464,772040330004,3515 DEAL ST,77025
20465,772040330005,3519 DEAL ST,77025
20466,772040330006,3518 GANNETT ST,77025
20467,772040330007,3514 GANNETT ST,77025
20468,772040330008,3510 GANNETT ST,77025
20469,772040330009,3506 GANNETT ST,77025
20470,772040330010,3502 GANNETT ST,77025
20471,772040340001,3503 GANNETT ST,77025
20472,772040340002,3507 GANNETT ST,77025
20473,772040340003,3511 GANNETT ST,77025
20474,772040340004,3515 GANNETT ST,77025
20475,772040340005,3519 GANNETT ST,77025
20476,772040340006,3518 NORRIS DR,77025
20477,772040340007,3514 NORRIS DR,77025
20478,772040340008,3510 NORRIS DR,77025
20479,772040340009,3506 NORRIS DR,77025
20480,772040340010,3502 NORRIS DR,77025
20481,772040350001,3503 NORRIS DR,77025
20482,772040350002,3507 NORRIS DR,77025
20483,772040350003,3511 NORRIS DR,77025
20484,772040350004,3515 NORRIS DR,77025
20485,772040350005,3519 NORRIS DR,77025
20486,772040350006,3518 LINKWOOD DR,77025
20487,772040350007,3514 LINKWOOD DR,77025
20488,772040350008,3510 LINKWOOD DR,77025
20489,772040350009,3506 LINKWOOD DR,77025
20490,772040350010,3502 LINKWOOD DR,77025
20491,772450010001,4639 IVANHOE ST,77027
20492,772450010002,4635 IVANHOE ST,77027
20493,772450010003,4631 IVANHOE ST,77027
20494,772450010004,4625 IVANHOE ST,77027
20495,772450010006,4619 IVANHOE ST,77027
20496,772450010008,4611 IVANHOE ST,77027
20497,772450010009,4607 IVANHOE ST,77027
20498,772450010010,4603 IVANHOE ST,77027
20499,772450010011,4602 BANNING DR,77027
20500,772450010013,4610 BANNING DR,77027
20501,772450010014,4614 BANNING DR,77027
20502,772450010015,4618 BANNING DR,77027
20503,772450010016,4622 BANNING DR,77027
20504,772450010017,4626 BANNING DR,77027
20505,772450010018,4634 BANNING DR,77027
20506,772450010020,4640 BANNING DR,77027
20507,772450020001,4639 BANNING DR,77027
20508,772450020002,4635 BANNING DR,77027
20509,772450020003,4627 BANNING DR,77027
20510,772450020004,4623 BANNING DR,77027
20511,772450020006,4619 BANNING DR,77027
20512,772450020007,4615 BANNING DR,77027
20513,772450020009,4607 BANNING DR,77027
20514,772450020010,4603 BANNING DR,77027
20515,772450020011,4602 W ALABAMA ST,77027
20516,772450020012,4606 W ALABAMA ST,77027
20517,772450020014,4614 W ALABAMA ST,77027
20518,772450020015,4618 W ALABAMA ST,77027
20519,772450020016,4622 W ALABAMA ST,77027
20520,772450020017,4626 W ALABAMA ST,77027
20521,772450020018,4634 W ALABAMA ST,77027
20522,772450020019,4638 W ALABAMA ST,77027
20523,772450030001,4631 W ALABAMA ST,77027
20524,772450030002,4627 W ALABAMA ST,77027
20525,772450030003,4623 W ALABAMA ST,77027
20526,772450030004,4619 W ALABAMA ST,77027
20527,772450030005,4615 W ALABAMA ST,77027
20528,772450030007,4607 W ALABAMA ST,77027
20529,772450030008,3100 KETTERING DR,77027
20530,772450030009,3102 KETTERING DR,77027
20531,772450030010,3106 KETTERING DR,77027
20532,772450030011,3110 KETTERING DR,77027
20533,772450030012,3114 KETTERING DR,77027
20534,772450030013,3118 KETTERING DR,77027
20535,772450030014,3122 KETTERING DR,77027
20536,772450030015,3126 KETTERING DR,77027
20537,772450030016,3130 KETTERING DR,77027
20538,772450030017,3131 NEWCASTLE DR,77027
20539,772450030018,3121 NEWCASTLE DR,77027
20540,772450030019,3115 NEWCASTLE DR,77027
20541,772450030020,3111 NEWCASTLE DR,77027
20542,772450030021,3107 NEWCASTLE DR,77027
20543,772450040001,4539 W ALABAMA ST,77027
20544,772450040002,4535 W ALABAMA ST,77027
20545,772450040003,4531 W ALABAMA ST,77027
20546,772450040004,4527 W ALABAMA ST,77027
20547,772450040005,4523 W ALABAMA ST,77027
20548,772450040006,4519 W ALABAMA ST,77027
20549,772450040007,4515 W ALABAMA ST,77027
20550,772450040008,4511 W ALABAMA ST,77027
20551,772450040009,4507 W ALABAMA ST,77027
20552,772450040010,4503 W ALABAMA ST,77027
20553,772450040011,4538 OAKSHIRE DR,77027
20554,772450040012,4534 OAKSHIRE DR,77027
20555,772450040013,4530 OAKSHIRE DR,77027
20556,772450040014,4526 OAKSHIRE DR,77027
20557,772450040015,4522 OAKSHIRE DR,77027
20558,772450040016,4518 OAKSHIRE DR,77027
20559,772450040017,4514 OAKSHIRE DR,77027
20560,772450040018,4508 OAKSHIRE DR,77027
20561,772450040020,3103 BANBURY PL,77027
20562,772450040021,3107 BANBURY PL,77027
20563,772450040022,3111 BANBURY PL,77027
20564,772450040023,3115 BANBURY PL,77027
20565,772450040024,3119 BANBURY PL,77027
20566,772450040026,3207 BANBURY PL,77027
20567,772450040027,3211 BANBURY PL,77027
20568,772450040028,3215 BANBURY PL,77027
20569,772450040029,3219 BANBURY PL,77027
20570,772450040031,3303 BANBURY PL,77027
20571,772450040032,3311 BANBURY PL,77027
20572,772450040033,3315 BANBURY PL,77027
20573,772450040034,3403 BANBURY PL,77027
20574,772450040035,3407 BANBURY PL,77027
20575,772450040036,3411 BANBURY PL,77027
20576,772450040037,3415 BANBURY PL,77027
20577,772450040038,3419 BANBURY PL,77027
20578,772450040039,3423 BANBURY PL,77027
20579,772450040040,3427 BANBURY PL,77027
20580,772450040042,3435 BANBURY PL,77027
20581,772450040043,3439 BANBURY PL,77027
20582,772450040044,4503 STAUNTON ST,77027
20583,772450040046,4511 STAUNTON ST,77027
20584,772450040047,3503 NEWCASTLE DR,77027
20585,772450040048,3507 NEWCASTLE DR,77027
20586,772450040049,3511 NEWCASTLE DR,77027
20587,772450040050,3515 NEWCASTLE DR,77027
20588,772450040051,4518 RICHMOND AVE,77027
20589,772450040052,4514 RICHMOND AVE,77027
20590,772450040053,4510 RICHMOND AVE,77027
20591,772450040054,4506 RICHMOND AVE,77027
20592,772450040055,4502 RICHMOND AVE,77027
20593,772450050001,3211 NEWCASTLE DR,77027
20594,772450050002,3207 NEWCASTLE DR,77027
20595,772450050003,3127 KETTERING DR,77027
20596,772450050004,3123 KETTERING DR,77027
20597,772450050005,3119 KETTERING DR,77027
20598,772450050006,3115 KETTERING DR,77027
20599,772450050007,3111 KETTERING DR,77027
20600,772450050008,3107 KETTERING DR,77027
20601,772450050009,3103 KETTERING DR,77027
20602,772450050010,4539 OAKSHIRE DR,77027
20603,772450050011,4535 OAKSHIRE DR,77027
20604,772450050013,4527 OAKSHIRE DR,77027
20605,772450050014,4523 OAKSHIRE DR,77027
20606,772450050015,4519 OAKSHIRE DR,77027
20607,772450050016,4515 OAKSHIRE DR,77027
20608,772450050017,4511 OAKSHIRE DR,77027
20609,772450050018,4502 DEVON ST,77027
20610,772450050019,4506 DEVON ST,77027
20611,772450050020,4510 DEVON ST,77027
20612,772450050021,4514 DEVON ST,77027
20613,772450050022,4520 DEVON ST,77027
20614,772450050023,4526 DEVON ST,77027
20615,772450050025,4602 DEVON ST,77027
20616,772450050026,4606 DEVON ST,77027
20617,772450050027,4610 DEVON ST,77027
20618,772450050028,4614 DEVON ST,77027
20619,772450050029,4618 DEVON ST,77027
20620,772450050030,4622 DEVON ST,77027
20621,772450060001,4631 DEVON ST,77027
20622,772450060002,4627 DEVON ST,77027
20623,772450060003,4623 DEVON ST,77027
20624,772450060004,4617 DEVON ST,77027
20625,772450060005,4611 DEVON ST,77027
20626,772450060006,4605 DEVON ST,77027
20627,772450060007,4527 DEVON ST,77027
20628,772450060009,4519 DEVON ST,77027
20629,772450060011,4511 DEVON ST,77027
20630,772450060012,4507 DEVON ST,77027
20631,772450060013,4503 DEVON ST,77027
20632,772450060014,4502 SHETLAND LN,77027
20633,772450060015,4510 SHETLAND LN,77027
20634,772450060017,4514 SHETLAND LN,77027
20635,772450060018,4518 SHETLAND LN,77027
20636,772450060019,4522 SHETLAND LN,77027
20637,772450060020,4526 SHETLAND LN,77027
20638,772450060021,4530 SHETLAND LN,77027
20639,772450060022,4534 SHETLAND LN,77027
20640,772450060023,4538 SHETLAND LN,77027
20641,772450060024,4542 SHETLAND LN,77027
20642,772450060025,4546 SHETLAND LN,77027
20643,772450070001,4547 SHETLAND LN,77027
20644,772450070002,4543 SHETLAND LN,77027
20645,772450070003,4539 SHETLAND LN,77027
20646,772450070004,4535 SHETLAND LN,77027
20647,772450070008,4515 SHETLAND LN,77027
20648,772450070009,4511 SHETLAND LN,77027
20649,772450070010,4507 SHETLAND LN,77027
20650,772450070011,4501 SHETLAND LN,77027
20651,772450070012,4502 WARING ST,77027
20652,772450070013,4506 WARING ST,77027
20653,772450070014,4510 WARING ST,77027
20654,772450070015,4514 WARING ST,77027
20655,772450070016,4518 WARING ST,77027
20656,772450070017,4522 WARING ST,77027
20657,772450070018,4528 WARING ST,77027
20658,772450070019,4534 WARING ST,77027
20659,772450070021,4538 WARING ST,77027
20660,772450080001,3102 NEWCASTLE DR,77027
20661,772450080002,3106 NEWCASTLE DR,77027
20662,772450080003,3110 NEWCASTLE DR,77027
20663,772450080004,3114 NEWCASTLE DR,77027
20664,772450080005,3126 NEWCASTLE DR,77027
20665,772450110001,4539 WARING ST,77027
20666,772450110002,4533 WARING ST,77027
20667,772450110003,4525 WARING ST,77027
20668,772450110004,4519 WARING ST,77027
20669,772450110005,4515 WARING ST,77027
20670,772450110006,4511 WARING ST,77027
20671,772450110007,3402 BANBURY PL,77027
20672,772450110008,3406 BANBURY PL,77027
20673,772450110010,4506 STAUNTON ST,77027
20674,772450110012,4510 STAUNTON ST,77027
20675,772450110013,4518 STAUNTON ST,77027
20676,772450110016,4522 STAUNTON ST,77027
20677,772450110017,3410 BANBURY PL,77027
20678,772450130001,4619 RICHMOND AVE,77027
20679,772450130002,4615 RICHMOND AVE,77027
20680,772450130003,4611 RICHMOND AVE,77027
20681,772450130004,4607 RICHMOND AVE,77027
20682,772450130005,4603 RICHMOND AVE,77027
20683,772450130006,4602 INGERSOLL ST,77027
20684,772450130007,4610 INGERSOLL ST,77027
20685,772450130008,4614 INGERSOLL ST,77027
20686,772450130009,4618 INGERSOLL ST,77027
