,address,zip_code
3986,624 BOMAR ST ST,77006
3987,624 HAROLD ST,77006
3988,626 BOMAR ST,77006
3989,626 HAROLD ST,77006
3990,627 HAWTHORNE ST,77006
3991,628 BOMAR ST,77006
3992,628 HAROLD ST,77006
3993,630 HAROLD ST,77006
3994,632 HAROLD ST,77006
3995,634 HAROLD ST,77006
3996,636 HAROLD ST,77006
3997,638 HAROLD ST 3,77006
3998,640 HAROLD ST,77006
3999,6410 COMMUNITY DR,77005
4000,6412 COMMUNITY DR,77005
4001,6416 COMMUNITY DR,77005
4002,66 MCGOWEN ST,77006
4003,6904 SEWANEE AVE,77025
4004,6906 SEWANEE AVE,77025
4005,6908 SEWANEE AVE,77025
4006,7 BUELL CT,77006
4007,7 HYDE PARK BLVD 2,77006
4008,7 HYDE PARK BLVD 3,77006
4009,7 HYDE PARK BLVD 4,77006
4010,7 HYDE PARK BLVD 5,77006
4011,7 HYDE PARK BLVD 6,77006
4012,7 HYDE PARK BLVD 7,77006
4013,7 SOUTHSIDE CIR,77025
4014,70 MCGOWEN ST,77006
4015,701 PEDEN ST,77006
4016,701 WELCH ST,77006
4017,702 WELCH ST,77006
4018,703 BOMAR ST,77006
4019,703 CHELSEA BLVD,77006
4020,704 HYDE PARK BLVD,77006
4021,704 WELCH ST,77006
4022,704 WILLARD ST,77006
4023,705 CHELSEA BLVD,77006
4024,705 HYDE PARK BLVD,77006
4025,705 WELCH ST,77006
4026,706 HAWTHORNE ST,77006
4027,706 HAWTHORNE ST A,77006
4028,706 HAWTHORNE ST B,77006
4029,706 WELCH ST,77006
4030,707 CHELSEA BLVD,77006
4031,707 PEDEN ST,77006
4032,707 WELCH ST,77006
4033,708 HYDE PARK BLVD,77006
4034,708 PEDEN ST,77006
4035,708 ROSEDALE ST,77006
4036,708 WELCH ST,77006
4037,709 BOMAR ST,77006
4038,709 COLQUITT ST,77006
4039,709 WELCH ST,77006
4040,710 HAWTHORNE ST,77006
4041,710 HAWTHORNE ST C,77006
4042,710 ROSEDALE ST,77006
4043,711 COLQUITT ST,77006
4044,711 HYDE PARK BLVD,77006
4045,711 PEDEN ST,77006
4046,711 WELCH ST,77006
4047,711 WILLARD ST,77006
4048,712 BOMAR ST,77006
4049,712 FAIRVIEW AVE,77006
4050,712 FARGO ST,77006
4051,712 PEDEN ST,77006
4052,712 ROSEDALE ST,77006
4053,712 W ALABAMA ST,77006
4054,712 W DREW ST,77006
4055,713 BOMAR ST,77006
4056,713 COLQUITT ST,77006
4057,713 FARGO ST,77006
4058,713 WELCH ST,77006
4059,714 FARGO ST,77006
4060,714 W ALABAMA ST,77006
4061,714 WILLARD ST,77006
4062,715 COLQUITT ST,77006
4063,715 PEDEN ST,77006
4064,715 W DREW ST,77006
4065,715 WELCH ST,77006
4066,715 WILLARD ST,77006
4067,716 CHELSEA BLVD,77006
4068,716 W DREW ST,77006
4069,716 WILLARD ST,77006
4070,717 W DREW ST,77006
4071,717 WELCH ST,77006
4072,717 WILLARD ST,77006
4073,718 CHELSEA BLVD,77006
4074,718 PEDEN ST,77006
4075,718 RICHMOND ST,77006
4076,719 BOMAR ST,77006
4077,719 HAWTHORNE ST,77006
4078,719 PEDEN ST,77006
4079,719 W DREW ST,77006
4080,719 WILLARD ST,77006
4081,720 BOMAR ST,77006
4082,721 W DREW ST,77006
4083,73 CRAIN SQUARE BLVD,77025
4084,74 MCGOWEN ST,77006
4085,75 DENNIS ST,77006
4086,77 CRAIN SQUARE BLVD,77025
4087,78 MCGOWEN ST,77006
4088,79 DENNIS ST,77006
4089,8 COURTLANDT PL,77006
4090,801 BOMAR ST,77006
4091,801 WILLARD ST,77006
4092,802 BOMAR ST,77006
4093,802 BRANARD ST,77006
4094,802 DAMON CT,77006
4095,802 HYDE PARK BLVD,77006
4096,802 PEDEN ST,77006
4097,802 W DREW ST,77006
4098,802 WILLARD ST,77006
4099,803 BOMAR ST A,77006
4100,803 BOMAR ST B,77006
4101,803 BRANARD ST,77006
4102,803 KIPLING ST,77006
4103,803 WILLARD ST,77006
4104,804 BOMAR ST,77006
4105,804 HYDE PARK BLVD,77006
4106,804 MARSHALL ST,77006
4107,804 W DREW ST,77006
4108,804 WILLARD ST A,77006
4109,804 WILLARD ST B,77006
4110,805 BRANARD ST,77006
4111,805 DAMON CT,77006
4112,805 KIPLING ST,77006
4113,805 WILLARD ST,77006
4114,806 BOMAR ST,77006
4115,806 DAMON CT,77006
4116,806 HYDE PARK BLVD,77006
4117,806 MARSHALL ST,77006
4118,806 W DREW ST,77006
4119,807 BOMAR ST,77006
4120,807 BRANARD ST,77006
4121,807 PEDEN ST,77006
4122,807 WELCH ST,77006
4123,807 WILLARD ST,77006
4124,808 BOMAR ST,77006
4125,808 HYDE PARK BLVD,77006
4126,808 MARSHALL ST,77006
4127,809 BRANARD,77006
4128,809 WILLARD ST,77006
4129,810 DAMON CT,77006
4130,810 MARSHALL ST,77006
4131,810 W DREW ST,77006
4132,811 DAMON CT,77006
4133,811 ROSEDALE ST,77006
4134,812 HAROLD ST,77006
4135,812 W DREW ST,77006
4136,814 HAROLD ST,77006
4137,814 W DREW ST A,77006
4138,815 FAIRVIEW AVE,77006
4139,815 FAIRVIEW AVE 5,77006
4140,816 HAROLD ST,77006
4141,818 HAROLD ST,77006
4142,818 SUL ROSS ST,77006
4143,82 MCGOWEN ST,77006
4144,820 HAROLD ST,77006
4145,83 DENNIS ST,77006
4146,86 MCGOWEN ST,77006
4147,87 DENNIS ST,77006
4148,9 COURTLANDT PL,77006
4149,90 DENNIS ST,77006
4150,90 MCGOWEN ST,77006
4151,90 TUAM ST,77006
4152,901 BOMAR ST,77006
4153,901 HAWTHORNE ST,77006
4154,902 BOMAR ST,77006
4155,902 PEDEN ST,77006
4156,902 WILLARD ST,77006
4157,903 HAWTHORNE ST,77006
4158,903 W DREW AVE,77006
4159,903 W MAIN ST,77006
4160,903 WELCH ST,77006
4161,904 BOMAR ST,77006
4162,904 W DREW ST,77006
4163,904 WELCH ST,77006
4164,904 WILLARD ST,77006
4165,905 BOMAR ST,77006
4166,905 HAWTHORNE ST,77006
4167,905 PEDEN ST,77006
4168,905 W MAIN ST,77006
4169,905 WELCH ST,77006
4170,905 WILLARD ST,77006
4171,906 BOMAR ST,77006
4172,906 PEDEN ST,77006
4173,906 WILLARD ST,77006
4174,907 COLQUITT ST,77006
4175,907 HAWTHORNE ST,77006
4176,907 MCKEE ST,77002
4177,907 PEDEN ST,77006
4178,907 W DREW AVE,77006
4179,907 W MAIN ST,77006
4180,907 WELCH ST,77006
4181,908 BOMAR ST,77006
4182,908 WELCH ST,77006
4183,908 WILLARD ST,77006
4184,909 BOMAR ST,77006
4185,909 PEDEN ST,77006
4186,909 W MAIN ST,77006
4187,91 DENNIS ST,77006
4188,910 PEDEN ST,77006
4189,910 W DREW ST,77006
4190,911 BOMAR ST,77006
4191,911 W DREW AVE,77006
4192,911 W MAIN ST,77006
4193,911 WELCH ST,77006
4194,912 LOVETT BLVD A,77006
4195,912 LOVETT BLVD B,77006
4196,912 LOVETT BLVD C,77006
4197,912 LOVETT BLVD D,77006
4198,912 LOVETT BLVD E,77006
4199,912 LOVETT BLVD F,77006
4200,912 LOVETT BLVD G,77006
4201,912 LOVETT BLVD H,77006
4202,912 LOVETT BLVD I,77006
4203,912 LOVETT BLVD J,77006
4204,912 LOVETT BLVD K,77006
4205,912 LOVETT BLVD L,77006
4206,912 W DREW ST,77006
4207,9129 BUFFALO SPEEDWAY,77025
4208,913 PEDEN ST,77006
4209,913 W MAIN ST,77006
4210,914 DAMON CT,77006
4211,915 DAMON CT,77006
4212,915 W DREW AVE,77006
4213,915 W MAIN ST,77006
4214,915 WELCH ST,77006
4215,917 PEDEN ST,77006
4216,917 W MAIN ST,77006
4217,918 KIPLING ST,77006
4218,918 W MAIN ST,77006
4219,919 DAMON CT,77006
4220,919 PEDEN ST,77006
4221,919 W DREW AVE,77006
4222,919 W MAIN ST,77006
4223,92 DENNIS ST A,77006
4224,92 DENNIS ST B,77006
4225,92 DENNIS ST C,77006
4226,92 DREW ST,77006
4227,920 DAMON CT,77006
4228,920 W MAIN ST,77006
4229,921 PEDEN ST,77006
4230,921 W MAIN ST,77006
4231,922 KIPLING ST,77006
4232,922 PEDEN ST,77006
4233,922 W MAIN ST,77006
4234,9227 E PEMBERTON DR,77025
4235,923 DAMON CT,77006
4236,923 W DREW AVE,77006
4237,924 DAMON CT,77006
4238,924 W MAIN ST,77006
4239,925 PEDEN ST,77006
4240,926 KIPLING ST,77006
4241,926 PEDEN ST,77006
4242,926 W MAIN ST,77006
4243,928 W MAIN ST,77006
4244,930 KIPLING ST,77006
4245,934 KIPLING ST,77006
4246,94 DREW ST A,77006
4247,94 DREW ST B,77006
4248,94 DREW ST C,77006
4249,94 DREW ST D,77006
4250,95 DENNIS ST,77006
4251,98 DREW ST A,77006
4252,98 DREW ST B,77006
4253,98 DREW ST C,77006
4254,98 DREW ST D,77006
